palavra,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
os,0,0,0,0,0,0,0,0
sérios,0,0,0,0,0,0,0,0
empecilhos,0,0,0,0,0,0,0,0
inerentes,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
região,0,0,0,0,0,0,0,0
selvagem,0,0,0,0,0,0,1,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
acoitavam,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Estas,0,0,0,0,0,0,0,0
novas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
baralhavam-nas,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
número,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
versões,0,0,0,0,0,0,0,0
contraditórias,0,0,0,0,0,0,0,0
agravadas,1,0,0,0,0,0,0,0
pelos,0,0,0,0,0,0,0,0
interesses,0,0,0,0,0,0,0,0
inconfessáveis,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
falsa,0,0,0,0,0,0,0,0
política,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
qual,0,0,0,0,0,0,0,0
nos,0,0,0,0,0,0,0,0
dispensamos,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
discorrer,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Nem,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
apontaremos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
embora,0,0,0,0,0,0,0,0
largo,0,0,0,0,0,0,0,0
tempo,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
perdesse,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
inútil,1,0,1,0,0,1,0,0
",",0,0,0,0,0,0,0,0
nesse,0,0,0,0,0,0,0,0
agitar,0,0,0,0,0,0,0,0
estéril,0,0,0,0,0,1,0,0
de,0,0,0,0,0,0,0,0
minudências,0,0,0,0,0,0,0,0
desvaliosas,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
enquanto,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
linhas,0,0,0,1,0,0,0,0
telegráficas,0,0,0,0,0,0,0,0
vibravam,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
orla,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
sertões,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
Brasil,0,0,0,0,0,0,0,0
inteiro,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
permanecia,0,1,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
expectante,0,1,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
Queimadas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
chefe,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
nova,0,0,0,0,0,0,0,0
expedição,0,1,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
frente,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
praças,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
pré,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Baldo,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
recursos,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
braços,0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
toda,0,0,0,0,0,0,0,0
espécie,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
dificuldades,0,0,0,0,0,1,0,0
.,0,0,0,0,0,0,0,0
oscilando,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
desencontro,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
informações,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
ora,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
desalentos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
afigurando-se,0,0,0,0,0,0,0,0
lhe,0,0,0,0,0,0,0,0
insuperável,0,1,0,1,1,0,0,1
a,0,0,0,0,0,0,0,0
empresa,0,1,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
ora,0,0,0,0,0,0,0,0
cheio,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
inesperadas,0,1,0,1,1,0,1,0
esperanças,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
alcançar,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
fim,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
propunha,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
dali,0,0,0,0,0,0,0,0
abalou,0,0,0,0,0,0,0,0
somente,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
dezembro,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
Monte,0,0,0,0,0,0,0,0
Santo,0,1,0,0,1,0,1,1
",",0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
tempo,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
lhe,0,0,0,0,0,0,0,0
era,0,0,0,0,0,0,0,0
mandado,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
Bahia,0,0,0,0,0,0,0,0
novo,0,0,0,0,0,0,0,0
reforço,0,0,0,0,0,0,0,1
de,0,0,0,0,0,0,0,0
cem,0,0,0,0,0,0,0,0
praças,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Esta,0,0,0,0,0,0,0,0
avançada,0,0,0,0,0,0,0,0
já,0,0,0,0,0,0,0,0
ia,0,0,0,0,0,0,0,0
adstrita,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
plano,0,1,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
campanha,1,0,0,1,0,0,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
comandante,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
Distrito,0,0,0,0,0,0,0,0
compreendera,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
situação,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Planeara,0,0,0,0,0,0,0,0
atacar,1,0,0,1,0,0,1,0
a,0,0,0,0,0,0,0,0
revolta,1,1,0,1,0,0,0,0
por,0,0,0,0,0,0,0,0
dois,0,0,0,0,0,0,0,0
pontos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
fazendo,0,0,0,0,0,0,0,0
avançar,0,1,0,1,1,0,1,0
para,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
objetivo,0,1,0,0,0,0,0,1
único,0,0,0,0,0,0,1,0
não,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
mas,0,0,0,0,0,0,0,0
duas,0,0,0,0,0,0,0,0
colunas,1,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sob,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
direção,0,0,0,0,0,0,0,0
geral,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
coronel,0,0,0,0,0,0,0,1
do,0,0,0,0,0,0,0,0
9.°,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
Infantaria,0,0,0,0,0,0,0,0
Pedro,0,0,0,0,0,0,0,0
Nunes,0,0,0,0,0,0,0,0
Tamarindo,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Era,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
plano,0,1,0,0,0,0,0,0
compatível,0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
circunstâncias,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
luta,1,0,0,1,0,1,0,0
:,0,0,0,0,0,0,0,0
estabelecer,0,0,0,0,0,0,0,1
antes,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
tudo,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
cerco,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
distancia,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
bater,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
insurretos,0,0,0,0,0,0,0,0
parceladamente,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
apertá-los,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
movimentos,0,0,0,0,0,0,0,0
envolventes,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
forças,0,0,0,0,0,0,0,1
pouco,0,0,0,0,0,0,0,0
numerosas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
adestradas,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0
Realmente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
libertas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
estas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
morosidade,0,0,0,0,0,0,0,0
própria,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
grandes,0,1,0,0,0,0,0,0
massas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
ajustar-se,0,0,0,0,0,0,0,0
iam,0,0,0,0,0,0,0,0
melhor,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
escabrosidades,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
terreno,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
mesmo,0,0,0,0,0,0,0,0
passo,0,0,0,0,0,0,0,0
enfraqueceriam,0,0,0,0,0,0,0,0
todas,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
causas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
insucesso,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Por,0,0,0,0,0,0,0,0
outro,0,0,0,0,0,0,0,0
lado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
mais,0,0,0,0,0,0,0,0
original,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
seja,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
método,0,0,0,0,0,0,0,0
combatente,1,0,0,1,0,0,0,0
dos,0,0,0,0,0,0,0,0
matutos,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
guerrilheiros,0,0,0,0,0,0,0,0
impalpáveis,0,0,0,0,0,0,0,0
dentro,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
tática,0,0,0,0,0,0,0,0
estonteadora,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
fuga,0,0,0,0,0,0,0,0
!,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
rola,0,0,0,0,0,0,0,0
todo,0,0,0,0,0,0,0,0
neste,0,0,0,0,0,0,0,0
círculo,0,0,0,0,0,0,0,0
único,0,0,0,0,0,0,1,0
.,0,0,0,0,0,0,0,0
Não,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
desenvolve,0,1,0,0,0,0,0,0
num,0,0,0,0,0,0,0,0
plano,0,1,0,0,0,0,0,0
qualquer,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
permitindo,0,0,0,0,0,0,0,0
dar,0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
grupos,0,0,0,0,0,0,0,0
dispersos,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
centro,0,0,0,0,0,0,0,0
unificador,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
objetivo,0,1,0,0,0,0,0,1
prefixado,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Atacálos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
atraindo-os,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
diferentes,0,0,0,0,0,0,0,0
pontos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
vencê-los,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Foi,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
perceberam,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
desde,0,0,0,0,0,0,0,0
muito,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
nossos,0,0,0,0,0,0,0,0
patrícios,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
há,0,0,0,0,0,0,0,0
cem,0,0,0,0,0,0,0,0
anos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Práticos,0,0,0,0,0,0,0,0
nas,0,0,0,0,0,0,0,0
vicissitudes,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
lutas,1,0,0,1,0,1,0,0
sertanejas,0,0,0,0,0,0,0,0
tinham,0,0,0,0,0,0,0,0
organização,0,1,0,0,1,0,1,1
militar,0,0,0,0,0,0,0,0
correlativa,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
visando,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
formação,0,0,0,0,0,0,0,0
sistemática,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
tropas,0,0,0,0,0,0,0,0
irregulares,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
embaraço,0,0,0,1,0,1,1,0
das,0,0,0,0,0,0,0,0
unidades,0,0,0,0,0,0,0,1
táticas,0,0,0,1,0,0,0,1
inalteráveis,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
formaturas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
agissem,0,0,0,0,0,0,0,0
folgadamente,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
trançado,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
matas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
asperezas,1,0,0,1,0,0,0,0
do,0,0,0,0,0,0,0,0
solo,0,0,1,0,0,0,0,0
",",0,0,0,0,0,0,0,0
auxiliando,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
reforçando,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
esclarecendo,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
ação,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
tropas,0,0,0,0,0,0,0,0
regulares,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Daí,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
façanhas,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
crivam,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
nossa,0,0,0,0,0,0,0,0
história,0,0,0,0,0,0,0,0
nos,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
séculos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
conto,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
revoltas,1,1,0,1,0,0,0,0
debeladas,0,0,0,0,0,0,0,0
ou,0,0,0,0,0,0,0,0
quilombos,0,0,0,0,0,0,0,0
dissolvidos,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
aqueles,0,0,0,0,0,0,0,0
minúsculos,0,0,0,0,0,0,0,0
exércitos,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
capitães-domato,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
através,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
batalhas,1,0,0,0,0,0,0,0
ferocíssimas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
nome,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Imitando,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
próprio,0,0,0,0,0,0,0,0
sistema,0,0,0,0,0,0,0,1
do,0,0,0,0,0,0,0,0
africano,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
índio,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
sertanistas,0,0,0,0,0,0,0,0
dominavam-nos,0,0,0,0,0,0,0,0
graças,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
mesma,0,0,0,0,0,0,0,0
norma,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
traduz,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
fórmula,0,0,0,0,0,0,0,0
paradoxal,0,0,0,0,0,0,0,0
:,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
dividir,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
fortalecer,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Devíamos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
num,0,0,0,0,0,0,0,0
transe,0,0,0,0,0,0,0,0
igual,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
adotá-la,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Era,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
dúvida,0,0,0,1,0,1,0,1
um,0,0,0,0,0,0,0,0
recuo,0,0,0,0,0,0,0,0
inevitável,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
guerra,1,0,0,1,0,1,0,0
primitiva,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Mas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
quando,0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
impusesse,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
jagunço,0,0,0,0,0,0,0,0
solerte,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
bravo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
impunha-o,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
natureza,0,0,0,0,0,0,0,0
excepcional,0,0,0,0,1,0,0,0
que,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
defendia,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Vejamos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0
guerra,1,0,0,1,0,1,0,0
das,0,0,0,0,0,0,0,0
caatingas,0,0,0,0,0,0,0,0
Os,0,0,0,0,0,0,0,0
doutores,0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
arte,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
matar,0,0,0,1,0,1,0,0
que,0,0,0,0,0,0,0,0
hoje,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
Europa,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
invadem,1,0,0,1,0,1,1,0
escandalosamente,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
ciência,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
perturbando-lhe,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
remanso,0,0,0,0,0,1,0,0
com,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
retinir,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
esporas,0,0,0,0,0,0,0,0
insolentes,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
formulam,0,0,0,0,0,0,0,0
leis,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
guerra,1,0,0,1,0,1,0,0
",",0,0,0,0,0,0,0,0
pondo,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
equação,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
batalhas,1,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
têm,0,0,0,0,0,0,0,0
definido,0,0,0,0,0,0,0,0
bem,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
papel,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
florestas,0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
agente,0,0,0,0,0,0,0,0
tático,0,0,0,0,0,0,0,0
precioso,0,1,0,0,1,0,1,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
ofensiva,1,0,1,0,0,0,0,0
ou,0,0,0,0,0,0,0,0
defensiva,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0
ririam,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
sábios,0,0,0,0,0,0,0,0
feldmarechais,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
guerreiros,1,0,0,1,0,0,0,0
de,0,0,0,0,0,0,0,0
cujas,0,0,0,0,0,0,0,0
mãos,0,0,0,0,0,0,0,0
caiu,0,0,0,0,0,1,0,0
o,0,0,0,0,0,0,0,0
franquisque,0,0,0,0,0,0,0,0
heróico,0,0,0,0,1,0,1,1
trocado,0,0,0,0,0,0,0,0
pelo,0,0,0,0,0,0,0,0
lápis,0,0,0,0,0,0,0,0
calculista,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
ouvissem,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
alguém,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
caatingas,0,0,0,0,0,0,0,0
pobres,0,0,0,0,0,1,0,0
cabe,0,0,0,0,0,0,0,0
função,0,0,0,0,0,0,0,0
mais,0,0,0,0,0,0,0,0
definida,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
grave,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
grandes,0,1,0,0,0,0,0,0
matas,0,0,0,0,0,0,0,0
virgens,0,0,0,0,0,0,0,1
.,0,0,0,0,0,0,0,0
Porque,0,0,0,0,0,0,0,0
estas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
malgrado,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
sua,0,0,0,0,0,0,0,0
importância,0,1,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
defesa,1,1,0,1,0,0,0,0
do,0,0,0,0,0,0,0,0
território,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
orlando,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
fronteiras,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
quebrando,1,0,0,1,0,1,1,0
o,0,0,0,0,0,0,0,0
embate,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
invasões,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
impedindo,1,0,0,0,0,0,0,0
mobilizações,0,0,0,0,0,0,0,0
rápidas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
impossibilitando,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
translação,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
artilharias,0,0,0,1,0,0,0,0
-,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
tornam,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
algum,0,0,0,0,0,0,0,0
modo,0,0,0,0,0,0,0,0
neutras,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
curso,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
campanhas,1,0,0,1,0,0,0,0
.,0,0,0,0,0,0,0,0
Podem,0,0,0,0,0,0,0,0
favorecer,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
indiferentemente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
dois,0,0,0,0,0,0,0,0
beligerantes,1,0,0,1,0,0,0,0
oferecendo,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
ambos,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
mesma,0,0,0,0,0,0,0,0
penumbra,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
emboscadas,1,0,0,1,0,0,1,0
",",0,0,0,0,0,0,0,0
dificultando-lhes,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
igual,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
manobras,0,0,0,0,0,0,0,0
ou,0,0,0,0,0,0,0,0
todos,0,0,0,0,0,1,0,0
os,0,0,0,0,0,0,0,0
desdobramentos,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
estratégia,0,0,0,0,0,0,0,0
desencadeia,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
exércitos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
São,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
variável,0,0,0,0,0,0,1,0
nas,0,0,0,0,0,0,0,0
fórmulas,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
problema,0,0,0,1,0,1,0,0
tenebroso,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
guerra,1,0,0,1,0,1,0,0
",",0,0,0,0,0,0,0,0
capaz,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
mais,0,0,0,0,0,0,0,0
opostos,0,0,0,0,0,0,0,0
valores,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Ao,0,0,0,0,0,0,0,0
passo,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
caatingas,0,0,0,0,0,0,0,0
